# x1 y1 x2 y2
529.00 273.00 543.00 273.00
547.00 111.00 578.00 109.00
418.00 113.00 472.00 113.00
130.00 279.00 130.00 251.00
529.00 194.00 544.00 194.00
130.00 191.00 162.00 192.00
578.00 436.00 578.00 408.00
535.00 483.00 546.00 482.00
346.00 452.00 385.00 452.00
429.00 358.00 451.00 357.00
405.00 426.00 405.00 430.00
523.00 75.00 544.00 75.00
209.00 315.00 243.00 314.00
400.00 453.00 400.00 433.00
137.00 223.00 145.00 223.00
599.00 484.00 616.00 484.00
531.00 454.00 532.00 463.00
472.00 338.00 472.00 357.00
473.00 128.00 473.00 112.00
535.00 484.00 545.00 483.00
524.00 111.00 546.00 111.00
318.00 390.00 362.00 390.00
579.00 108.00 579.00 99.00
526.00 389.00 565.00 389.00
455.00 224.00 472.00 224.00
442.00 212.00 452.00 236.00
137.00 228.00 163.00 230.00
401.00 528.00 401.00 534.00
401.00 341.00 402.00 297.00
606.00 467.00 607.00 483.00
437.00 194.00 452.00 194.00
353.00 35.00 358.00 35.00
578.00 142.00 578.00 127.00
507.00 359.00 508.00 339.00
401.00 35.00 401.00 45.00
579.00 302.00 579.00 317.00
301.00 485.00 308.00 485.00
454.00 223.00 471.00 223.00
290.00 220.00 299.00 220.00
59.00 315.00 99.00 315.00
411.00 389.00 425.00 389.00
453.00 389.00 509.00 389.00
531.00 460.00 531.00 483.00
67.00 220.00 72.00 220.00
435.00 272.00 442.00 273.00
579.00 379.00 579.00 372.00
144.00 226.00 146.00 222.00
181.00 188.00 182.00 166.00
270.00 390.00 317.00 390.00
506.00 337.00 509.00 356.00
429.00 233.00 435.00 233.00
392.00 452.00 395.00 448.00
404.00 432.00 404.00 425.00
506.00 33.00 520.00 32.00
180.00 175.00 180.00 167.00
440.00 211.00 451.00 210.00
162.00 233.00 162.00 221.00
579.00 368.00 579.00 363.00
301.00 486.00 307.00 486.00
578.00 98.00 578.00 103.00
139.00 218.00 139.00 212.00
182.00 35.00 205.00 35.00
401.00 244.00 401.00 231.00
550.00 358.00 576.00 358.00
473.00 338.00 473.00 355.00
401.00 358.00 428.00 358.00
509.00 115.00 509.00 129.00
588.00 485.00 601.00 476.00
441.00 213.00 450.00 214.00
578.00 155.00 578.00 162.00
130.00 250.00 130.00 246.00
147.00 222.00 152.00 218.00
30.00 224.00 34.00 224.00
443.00 273.00 452.00 272.00
578.00 234.00 578.00 218.00
229.00 141.00 239.00 139.00
163.00 233.00 163.00 220.00
342.00 455.00 342.00 464.00
400.00 40.00 407.00 35.00
526.00 237.00 533.00 237.00
137.00 209.00 141.00 221.00
